iter,applicant_id,program_id,quota_id,ranking,score
1,27476216,6500,1,1,26036.23964
1,27477203,3859,1,1,26018.21417
1,27477335,6203,1,1,26036.26704
1,27477665,3693,1,1,26027.05064
1,27478048,6976,1,1,21.40644
1,27478424,5804,1,1,14.04493
1,27479527,2092,1,1,26027.08843
1,27479860,4996,1,1,11.01732
1,27480153,4870,1,1,26036.61659
1,27480600,4872,1,1,26117.36449
1,27481332,4352,1,1,26018.60677
1,27481719,3507,1,1,27659.0568
1,27481847,5677,1,1,12.47494
1,27482255,4882,1,1,26045.24908
1,27482700,1772,1,1,26026.14312
1,27483325,5019,1,1,26054.02958
1,27483617,1877,1,1,12.57702
1,27484424,795,1,1,26027.47654
1,27484636,7689,1,1,21.11464
1,27485016,7294,1,1,26027.61053
1,27485868,582,1,1,29465.16924
1,27486138,3835,1,1,26027.3845
1,27486221,7052,1,1,14.26453
1,27486459,2016,1,1,26018.34593
1,27486487,3507,1,1,27754.66787
1,27486556,322,1,1,26036.34109
1,27486921,5673,1,1,26018.07309
1,27487007,5677,1,1,26045.60606
1,27487347,1827,1,1,6488.15199
1,27487440,6203,1,1,26036.34958
1,27488120,5036,1,1,26036.18586
1,27488234,7720,1,1,26018.60721
1,27488256,4968,1,1,26045.06404
1,27488920,5036,1,1,26027.04436
1,27489234,322,1,1,26045.48457
1,27490645,2873,1,1,19475.07619
1,27493154,6787,1,1,19466.57929
1,27493228,6203,1,1,31076.49613
1,27493431,4178,1,1,26036.33231
1,27493822,5951,1,1,26036.21995
1,27494331,6203,1,1,26035.06419
1,27495357,4836,1,1,26027.5488
1,27495562,5804,1,1,26117.06668
1,27496093,6507,1,1,26043.14771
1,27496651,4871,1,1,29456.09344
1,27497281,4772,1,1,5.19935
1,27499149,227,1,1,26063.04699
1,27499468,2363,1,1,26018.13248
1,27499589,2050,1,1,26108.3604
1,27499886,967,1,1,26018.11599
1,27499914,2034,1,1,27737.00467
1,27500299,7600,1,1,26018.05016
1,27500794,1591,1,1,12.65985
1,27500903,2524,1,1,40.64805
1,27500987,7317,1,1,26027.07415
1,27500988,7401,1,1,26045.05614
1,27501053,6057,1,1,27660.11081
1,27501232,613,1,1,26036.52935
1,27501369,4825,1,1,19.52982
1,27501584,4445,1,1,26027.47331
1,27501597,4477,1,1,26018.21245
1,27501600,6935,1,1,26027.20496
1,27501808,4502,1,1,26036.27469
1,27501884,2934,1,1,26018.26387
1,27502094,5916,1,1,26035.10571
1,27502121,2312,1,1,26018.13537
1,27502406,2368,1,1,14.34495
1,27502419,2316,1,1,26027.3047
1,27502472,6900,1,1,12.10853
1,27502523,4792,1,1,26018.6594
1,27502581,4223,1,1,26018.10124
1,27502601,4867,1,1,26045.4433
1,27502664,2039,1,1,26027.5587
1,27502692,6454,1,1,26018.64259
1,27502878,6993,1,1,26036.66137
1,27502905,1257,1,1,26017.17584
1,27502992,1162,1,1,26045.52586
1,27503102,4263,1,1,26036.06583
1,27503258,3573,1,1,26045.03297
1,27503259,6048,1,1,26018.56008
1,27503286,6048,1,1,26018.50834
1,27503360,5428,1,1,26027.44258
1,27503418,1227,1,1,26108.23788
1,27503433,4867,1,1,14.6354
