iter,program_id,quota_id,not_filled,lower_cutoff,upper_cutoff
1,114,3,False,1.0,1.02756
1,115,2,False,1.0,1.05972
1,115,3,False,1.0,1.13978
1,116,2,False,1.0,1.01454
1,116,3,False,1.0,3.1299
1,117,2,False,1.0,1.06565
1,117,3,False,1.0,1.06276
1,118,2,False,1.0,1.01826
1,118,3,False,1.0,1.09359
1,120,2,False,1.0,1.00191
1,120,3,False,1.0,1.00698
1,121,2,False,1.0,1.00322
1,121,3,False,1.0,1.0025
1,122,2,False,1.0,1.00614
1,122,3,False,1.0,1.00404
1,123,2,False,1.0,1.01564
1,123,3,False,1.0,1.0157
1,124,11.0,False,1.0,1.0101
1,125,11.0,False,1.0,5.03701
1,126,11.0,False,1.0,5.08515
1,127,11.0,False,1.0,5.07555
1,128,11.0,False,1.0,1.03096
1,129,11.0,False,1.0,1.08023
1,130,11.0,False,1.0,5.1248
1,131,11.0,False,1.0,1.13582
1,133,11.0,False,1.0,1.00086
1,134,11.0,False,1.0,1.00046
1,135,11.0,False,1.0,1.02737
1,136,11.0,False,1.0,1.0658
1,137,11.0,True,1.0,1.0
1,139,11.0,False,1.0,1.0046
1,140,11.0,False,1.0,1.09263
1,141,11.0,False,1.0,1.02149
1,142,11.0,False,1.0,1.12595
1,143,11.0,False,1.0,1.02398
1,144,11.0,False,1.0,1.01743
1,145,11.0,False,1.0,5.07622
1,146,11.0,True,1.0,1.0
1,147,11.0,False,1.0,1.04663
1,148,11.0,True,1.0,1.0
1,149,11.0,True,1.0,1.0
1,150,11.0,False,1.0,5.08358
1,151,11.0,True,1.0,1.0
1,153,11.0,False,1.0,1.13937
1,154,11.0,False,1.0,1.12762
1,155,11.0,False,1.0,1.00906
1,156,11.0,False,1.0,1.04887
1,157,11.0,False,1.0,1.0205
1,158,11.0,False,1.0,1.14341
1,159,11.0,False,1.0,1.02203
1,160,11.0,False,1.0,1.03021
1,161,11.0,False,1.0,1.01978
1,162,11.0,False,1.0,4.10585
1,164,11.0,False,1.0,1.04749
1,165,11.0,False,1.0,5.00047
1,166,11.0,False,1.0,5.11248
1,167,11.0,False,1.0,1.10778
1,168,11.0,False,1.0,5.12724
1,169,11.0,False,1.0,5.12178
1,173,11.0,False,1.0,1.0784799999999999
1,175,11.0,False,1.0,1.07177
1,176,11.0,False,1.0,1.0612
1,177,2,False,1.0,1.11833
1,177,3,False,1.0,1.0830899999999999
1,178,2,False,1.0,4.02234
1,178,3,False,1.0,5.09177
1,179,2,False,1.0,1.14585
1,179,3,False,1.0,5.03915
1,180,2,False,1.0,2.01382
1,180,3,False,1.0,3.14611
1,181,2,False,1.0,3.03526
1,181,3,False,1.0,5.12902
1,182,2,False,1.0,1.1461999999999999
1,182,3,False,1.0,5.04328
1,183,2,False,1.0,1.13897
1,183,3,False,1.0,1.11305
1,184,2,False,1.0,1.13798
1,184,3,False,1.0,3.04647
1,185,2,False,1.0,1.12915
1,185,3,False,1.0,3.06282
1,186,2,False,1.0,1.10047
1,186,3,False,1.0,5.09262
1,188,11.0,False,1.0,1.00183
1,189,11.0,False,1.0,4.12935
1,190,11.0,False,1.0,1.14433
1,191,11.0,False,1.0,1.06433
1,192,11.0,False,1.0,1.12979
1,193,11.0,False,1.0,6.03966
1,194,11.0,False,1.0,1.11816
1,195,11.0,False,1.0,1.01749
1,197,11.0,False,1.0,1.01673
1,198,11.0,False,1.0,1.10923
1,199,11.0,False,1.0,1.08422
1,200,11.0,False,1.0,1.14697
1,201,11.0,False,1.0,1.11477
1,202,11.0,False,1.0,7.06874
1,203,11.0,False,1.0,4.10679
1,204,11.0,False,1.0,1.1256
1,206,11.0,False,1.0,1.00126
1,207,11.0,False,1.0,1.11521
1,208,11.0,False,1.0,1.03361
1,209,11.0,False,1.0,3.02074
1,210,11.0,False,1.0,3.04816
1,211,11.0,False,1.0,3.03262
1,212,11.0,False,1.0,1.12519
1,213,11.0,False,1.0,1.08076
1,216,11.0,False,1.0,1.11418
1,217,11.0,False,1.0,1.13997
1,218,11.0,False,1.0,1.12788
1,219,11.0,False,1.0,1.12776
1,222,11.0,False,1.0,1.11772
1,225,11.0,False,1.0,4.01449
1,226,1,False,1.0,1.12222
1,226,3,False,1.0,1.12339
1,226,4,False,1.0,1.09002
1,227,1,False,1.0,4.13586
1,227,3,False,1.0,7.14178
1,229,1,False,1.0,3.12774
1,229,3,False,1.0,3.14682
1,229,4,False,1.0,3.10201
1,230,1,False,1.0,3.07635
1,230,3,False,1.0,3.1178
1,230,4,False,1.0,3.08121
1,233,11.0,False,1.0,1.00393
1,234,11.0,False,1.0,3.0633
1,235,11.0,False,1.0,3.06735
1,236,11.0,False,1.0,1.05424
1,237,11.0,False,1.0,1.07293
1,242,11.0,False,1.0,1.02249
1,243,11.0,False,1.0,1.07811
1,251,11.0,False,1.0,4.05215
1,252,11.0,False,1.0,1.13311
1,253,11.0,False,1.0,1.02007
1,254,11.0,False,1.0,1.01167
1,255,11.0,False,1.0,1.02494
1,256,11.0,False,1.0,1.02569
1,257,11.0,False,1.0,1.01322
1,258,11.0,False,1.0,1.09969
1,259,11.0,False,1.0,3.09123
1,260,11.0,False,1.0,1.1405
1,262,2,False,1.0,1.00158
1,262,3,False,1.0,1.11692
1,263,2,False,1.0,1.05167
1,263,3,False,1.0,1.1279
1,264,2,False,1.0,1.08968
1,265,2,False,1.0,1.1157
1,270,11.0,False,1.0,3.01786
1,271,11.0,False,1.0,1.08203
1,272,11.0,False,1.0,1.07061
1,273,11.0,False,1.0,1.08193
1,274,11.0,False,1.0,1.09192
1,275,11.0,False,1.0,3.01544
1,280,11.0,False,1.0,1.01638
1,289,2,False,1.0,1.04885
1,289,3,False,1.0,1.11489
1,290,2,False,1.0,1.09621
1,290,3,False,1.0,1.12841
1,291,3,False,1.0,1.14458
1,292,3,False,1.0,1.02262
1,293,6,False,1.0,5.0146
1,294,6,False,1.0,5.00251
1,295,6,False,1.0,5.0116
1,296,6,False,1.0,5.00667
1,297,8,False,1.0,1.12977
1,297,10,False,1.0,5.12247
1,298,7,False,1.0,1.00593
1,298,8,False,1.0,1.07147
1,298,9,False,1.0,1.08003
1,298,10,False,1.0,1.10149
1,299,7,False,1.0,1.10162
1,299,8,False,1.0,1.09196
1,299,9,False,1.0,4.08581
1,299,10,False,1.0,4.08431
1,300,7,False,1.0,1.14182
1,300,8,False,1.0,1.08845
1,300,9,False,1.0,1.1232
1,300,10,False,1.0,5.09464
1,301,7,False,1.0,3.00463
1,301,8,False,1.0,1.1255600000000001
1,301,9,False,1.0,5.034
1,301,10,False,1.0,1.01479
1,302,7,False,1.0,1.1065
1,302,8,False,1.0,1.06126
1,302,9,False,1.0,1.12155
1,302,10,False,1.0,4.11955
1,303,7,True,1.0,1.0
1,303,8,False,1.0,1.03703
1,303,9,False,1.0,3.04413
1,303,10,False,1.0,3.01114
1,308,11.0,False,1.0,1.02242
1,317,2,False,1.0,1.02973
1,317,3,False,1.0,1.02925
1,318,2,False,1.0,1.11602
1,318,3,False,1.0,1.11763
1,319,2,False,1.0,1.07274
1,319,3,False,1.0,1.12235
1,320,2,False,1.0,1.00026
1,320,3,False,1.0,1.01892
1,321,2,False,1.0,1.0334699999999999
1,321,3,True,1.0,1.0
1,322,2,False,1.0,1.05256
1,322,3,False,1.0,1.05628
1,323,2,False,1.0,1.01406
1,323,3,False,1.0,3.03277
1,324,2,False,1.0,1.06279
1,324,3,False,1.0,1.11143
1,325,2,False,1.0,1.04114
1,325,3,False,1.0,1.09438
1,326,2,False,1.0,1.05052
1,326,3,False,1.0,1.01547
1,328,2,False,1.0,1.07196
1,328,3,False,1.0,1.1002399999999999
1,329,2,False,1.0,2.09206
1,329,3,False,1.0,1.14199
1,330,2,False,1.0,1.08341
1,330,3,False,1.0,5.02987
1,331,2,False,1.0,1.03451
1,331,3,False,1.0,5.01302
1,332,2,False,1.0,1.11979
1,332,3,False,1.0,5.0158
1,333,2,False,1.0,3.0905
1,333,3,False,1.0,5.11376
1,334,2,False,1.0,1.10738
1,334,3,False,1.0,3.01491
1,335,2,False,1.0,1.11924
1,335,3,False,1.0,5.01442
1,336,2,False,1.0,1.14255
1,336,3,False,1.0,1.06455
1,337,2,False,1.0,1.1434
1,337,3,False,1.0,1.12803
1,339,11.0,False,1.0,1.07556
1,340,11.0,True,1.0,1.0
1,341,11.0,True,1.0,1.0
1,342,11.0,False,1.0,6.02564
1,343,11.0,True,1.0,1.0
1,346,2,False,1.0,1.12448
1,346,3,False,1.0,1.06861
1,347,2,False,1.0,3.07882
1,347,3,False,1.0,1.10418
1,348,2,False,1.0,1.09927
1,348,3,False,1.0,1.12116
1,349,2,False,1.0,1.06615
1,349,3,False,1.0,1.00382
1,350,2,False,1.0,1.13594
1,350,3,False,1.0,3.07629
1,351,2,False,1.0,1.14385
1,351,3,False,1.0,3.04189
1,352,2,False,1.0,4.05938
1,352,3,False,1.0,1.0962
1,353,2,False,1.0,4.09648
1,353,3,False,1.0,7.11076
1,354,2,False,1.0,4.08754
1,354,3,False,1.0,6.00986
1,355,2,False,1.0,1.11157
1,355,3,False,1.0,1.03149
1,357,2,False,1.0,1.05593
1,357,3,False,1.0,1.10884
1,358,2,False,1.0,1.08956
1,358,3,False,1.0,1.12929
1,359,3,False,1.0,1.10956
1,361,11.0,False,1.0,1.07286
1,363,11.0,False,1.0,5.07959
1,364,11.0,False,1.0,5.06372
1,365,11.0,False,1.0,5.14436
1,366,11.0,False,1.0,1.1136
1,367,11.0,False,1.0,5.06467
1,370,2,False,1.0,1.10495
1,370,3,False,1.0,1.12143
1,371,2,False,1.0,1.14152
1,371,3,False,1.0,4.07294
1,372,2,False,1.0,4.14219
1,372,3,False,1.0,1.14204
1,373,3,False,1.0,1.1292
1,374,11.0,False,1.0,1.00736
1,375,11.0,False,1.0,4.13643
1,376,11.0,False,1.0,1.11567
1,377,11.0,False,1.0,1.05356
1,378,11.0,False,1.0,3.05759
1,379,11.0,False,1.0,3.10834
1,380,11.0,False,1.0,4.09585
1,381,11.0,False,1.0,1.04838
1,383,2,False,1.0,1.0575
1,383,3,False,1.0,1.12781
1,384,2,False,1.0,1.14539
1,384,3,False,1.0,1.14693
1,385,2,False,1.0,1.0062
1,385,3,False,1.0,1.00157
1,386,2,False,1.0,1.06659
1,386,3,False,1.0,1.0657
1,387,2,False,1.0,1.01867
1,387,3,False,1.0,4.11268
1,388,2,False,1.0,1.0113
1,388,3,False,1.0,1.05006
1,389,2,False,1.0,1.01886
1,389,3,False,1.0,3.09474
1,390,2,False,1.0,1.00466
1,390,3,False,1.0,1.01987
1,391,2,False,1.0,1.04999
1,391,3,False,1.0,1.0168
1,394,11.0,False,1.0,1.00141
1,395,11.0,False,1.0,5.05102
1,396,11.0,False,1.0,5.13786
1,397,11.0,False,1.0,5.00409
1,398,11.0,False,1.0,5.08737
1,403,11.0,False,1.0,1.03589
1,404,11.0,False,1.0,5.01403
1,405,11.0,False,1.0,5.08787
1,406,11.0,False,1.0,1.07701
1,407,11.0,False,1.0,4.01561
1,408,11.0,True,1.0,1.0
1,412,6,False,1.0,5.00154
1,413,6,False,1.0,5.00076
1,414,6,False,1.0,5.0464
1,415,6,False,1.0,5.00482
1,416,11.0,False,1.0,3.09168
1,417,11.0,False,1.0,1.12475
1,418,11.0,False,1.0,5.07115
1,419,11.0,False,1.0,3.12439
1,420,11.0,False,1.0,3.0814
1,421,11.0,False,1.0,3.13139
1,422,11.0,False,1.0,1.14698
1,423,11.0,False,1.0,1.07371
1,425,11.0,False,1.0,1.10048
1,426,2,False,1.0,1.08776
1,426,3,False,1.0,1.0994
1,427,2,False,1.0,1.06395
1,427,3,False,1.0,1.14387
1,428,3,False,1.0,3.10632
1,429,3,False,1.0,3.1012
2,1,2,False,1.0,1.0950199999999999
2,1,3,False,1.0,1.12486
2,3,2,True,1.0,1.0
2,3,3,False,1.0,1.05619
2,5,2,False,1.0,1.07
2,5,3,False,1.0,1.10432
2,6,2,False,1.0,1.12668
2,6,11.0,True,1.0,1.0
2,7,2,False,1.0,1.02852
2,7,3,False,1.0,1.02469
2,9,2,False,1.0,1.01319
2,9,3,False,1.0,1.00397
2,10,2,False,1.0,1.04884
2,10,3,False,1.0,1.07993
2,11,2,True,1.0,1.0
2,11,3,False,1.0,1.05275
2,13,2,False,1.0,1.13396
2,13,3,False,1.0,1.13872
2,17,2,False,1.0,1.02742
2,17,3,False,1.0,1.07704
2,18,2,False,1.0,1.08254
2,18,3,False,1.0,1.04582
2,19,2,True,1.0,1.0
2,21,2,False,1.0,1.07368
2,21,3,False,1.0,1.13165
2,21,11.0,True,1.0,1.0
2,22,3,False,1.0,1.1350500000000001
2,25,2,False,1.0,1.03395
2,25,3,False,1.0,1.04929
2,29,2,False,1.0,1.01944
2,29,3,False,1.0,1.03947
2,30,2,False,1.0,1.03871
2,69,11.0,False,1.0,1.00036
2,70,11.0,False,1.0,3.00118
2,71,11.0,False,1.0,1.10504
2,72,11.0,False,1.0,3.05381
2,73,11.0,False,1.0,1.14002
2,74,11.0,False,1.0,3.01884
2,75,11.0,False,1.0,4.02926
2,76,11.0,False,1.0,1.14474
2,77,11.0,False,1.0,3.03866
2,78,11.0,False,1.0,1.08835
2,79,11.0,False,1.0,1.11073
2,82,11.0,False,1.0,1.06748
2,83,11.0,False,1.0,1.05422
2,84,11.0,False,1.0,3.01749
2,85,11.0,False,1.0,1.13646
2,86,11.0,True,1.0,1.0
2,91,11.0,False,1.0,1.07096
2,92,11.0,False,1.0,1.12766
2,93,11.0,False,1.0,1.12974
2,95,11.0,False,1.0,1.04035
2,98,2,False,1.0,1.09617
2,98,3,False,1.0,1.1456
2,99,2,False,1.0,2.06486
2,99,3,False,1.0,5.01187
2,100,2,False,1.0,1.11853
2,100,3,False,1.0,5.04622
2,101,2,False,1.0,1.12423
2,101,3,False,1.0,1.03831
2,103,2,False,1.0,1.12501
2,103,3,False,1.0,4.14457
2,104,2,False,1.0,1.1255600000000001
2,104,3,False,1.0,3.00019
2,106,2,False,1.0,1.14152
2,106,3,False,1.0,1.1455
2,107,2,False,1.0,1.0826
2,107,3,False,1.0,1.00466
2,109,2,False,1.0,1.1015
2,109,3,False,1.0,4.08952
2,110,2,False,1.0,1.1262699999999999
2,110,3,False,1.0,1.11551
2,111,2,False,1.0,1.01484
2,111,3,False,1.0,1.14313
2,112,2,False,1.0,1.03503
2,112,3,False,1.0,1.12654
2,113,2,False,1.0,1.0504
2,113,3,False,1.0,3.08951
2,114,2,False,1.0,1.0475
2,114,3,False,1.0,1.03722
2,115,2,False,1.0,1.13448
2,115,3,False,1.0,1.11917
2,116,2,False,1.0,1.04331
2,116,3,False,1.0,3.11657
2,117,2,False,1.0,1.09122
2,117,3,False,1.0,1.10875
2,118,2,False,1.0,1.02799
2,118,3,False,1.0,1.05008
2,120,2,False,1.0,1.006
2,120,3,False,1.0,1.00495
2,121,2,False,1.0,1.00707
2,121,3,False,1.0,1.00376
2,122,2,False,1.0,1.00818
2,122,3,False,1.0,1.00395
2,123,2,False,1.0,1.03128
2,123,3,False,1.0,1.0005
2,124,11.0,False,1.0,1.03182
2,125,11.0,False,1.0,5.04306
2,126,11.0,False,1.0,5.1339
2,127,11.0,False,1.0,5.02324
2,128,11.0,False,1.0,1.02251
2,129,11.0,False,1.0,1.13178
2,130,11.0,False,1.0,5.14201
2,131,11.0,False,1.0,1.14199
2,133,11.0,False,1.0,1.01043
2,134,11.0,False,1.0,1.00867
2,135,11.0,False,1.0,1.03073
2,136,11.0,False,1.0,1.02368
2,137,11.0,True,1.0,1.0
2,139,11.0,False,1.0,1.01804
2,140,11.0,False,1.0,1.03629
2,141,11.0,False,1.0,1.11854
2,142,11.0,False,1.0,1.0859
2,143,11.0,False,1.0,1.03322
2,144,11.0,False,1.0,1.14172
2,145,11.0,False,1.0,5.08212
2,146,11.0,True,1.0,1.0
2,147,11.0,False,1.0,1.05189
2,148,11.0,True,1.0,1.0
2,149,11.0,True,1.0,1.0
2,150,11.0,False,1.0,5.03999
2,151,11.0,False,1.0,1.00377
2,153,11.0,False,1.0,1.12884
2,154,11.0,False,1.0,1.09233
2,155,11.0,False,1.0,1.00767
2,156,11.0,False,1.0,1.05809
2,157,11.0,False,1.0,1.00232
2,158,11.0,False,1.0,1.02662
2,159,11.0,False,1.0,1.09369
2,160,11.0,False,1.0,1.06587
2,161,11.0,False,1.0,1.05975
2,162,11.0,False,1.0,4.1387599999999996
2,164,11.0,False,1.0,1.01174
2,165,11.0,False,1.0,5.0561
2,166,11.0,False,1.0,5.03951
2,167,11.0,False,1.0,1.04713
2,168,11.0,False,1.0,5.0522
2,169,11.0,False,1.0,5.0671
2,173,11.0,False,1.0,1.09283
2,175,11.0,False,1.0,1.0711
2,176,11.0,False,1.0,1.10103
2,177,2,False,1.0,1.10586
2,177,3,False,1.0,1.12166
2,178,2,False,1.0,4.00519
2,178,3,False,1.0,5.05629
2,179,2,False,1.0,1.14391
2,179,3,False,1.0,5.06739
2,180,2,False,1.0,2.02728
2,180,3,False,1.0,3.13964
2,181,2,False,1.0,3.08489
2,181,3,False,1.0,5.09168
2,182,2,False,1.0,1.1236
2,182,3,False,1.0,5.03626
2,183,2,False,1.0,1.11189
2,183,3,False,1.0,1.08023
2,184,2,False,1.0,1.14006
2,184,3,False,1.0,1.13409
2,185,2,False,1.0,1.1216
2,185,3,False,1.0,3.00766
2,186,2,False,1.0,1.11083
2,186,3,False,1.0,5.03136
2,188,11.0,False,1.0,1.01107
2,189,11.0,False,1.0,4.11468
2,190,11.0,False,1.0,1.09659
2,191,11.0,False,1.0,1.10955
2,192,11.0,False,1.0,1.12907
2,193,11.0,False,1.0,6.11784
2,194,11.0,False,1.0,1.11947
2,195,11.0,False,1.0,1.08666
2,197,11.0,False,1.0,1.01586
2,198,11.0,False,1.0,1.13826
2,199,11.0,False,1.0,1.07295
2,200,11.0,False,1.0,1.10571
2,201,11.0,False,1.0,1.09974
2,202,11.0,False,1.0,7.07155
2,203,11.0,False,1.0,4.04714
2,204,11.0,False,1.0,1.09095
2,206,11.0,False,1.0,1.00272
2,207,11.0,False,1.0,1.09027
2,208,11.0,False,1.0,1.00438
2,209,11.0,False,1.0,3.02572
2,210,11.0,False,1.0,3.08907
2,211,11.0,False,1.0,3.04588
2,212,11.0,False,1.0,1.08624
2,213,11.0,False,1.0,1.11897
2,216,11.0,False,1.0,1.10583
2,217,11.0,False,1.0,1.13136
2,218,11.0,False,1.0,1.10636
2,219,11.0,False,1.0,1.13657
2,222,11.0,False,1.0,1.07342
2,225,11.0,False,1.0,4.04437
2,226,1,False,1.0,1.11208
2,226,3,False,1.0,1.09538
2,226,4,False,1.0,1.09717
2,227,1,False,1.0,4.14014
2,227,3,False,1.0,7.01699
2,229,1,False,1.0,3.10286
2,229,3,False,1.0,3.1404199999999998
2,229,4,False,1.0,3.10606
2,230,1,False,1.0,3.08099
2,230,3,False,1.0,3.12784
2,230,4,False,1.0,3.06282
2,233,11.0,False,1.0,1.009
2,234,11.0,False,1.0,3.00934
2,235,11.0,False,1.0,3.07868
2,236,11.0,False,1.0,1.05321
2,237,11.0,False,1.0,1.04866
2,242,11.0,False,1.0,1.01203
2,243,11.0,False,1.0,1.07348
2,251,11.0,False,1.0,4.04625
2,252,11.0,False,1.0,1.10751
2,253,11.0,False,1.0,1.00101
2,254,11.0,False,1.0,1.01934
2,255,11.0,False,1.0,1.09789
2,256,11.0,False,1.0,1.02134
2,257,11.0,False,1.0,1.0366
2,258,11.0,False,1.0,1.02753
2,259,11.0,False,1.0,3.12983
2,260,11.0,False,1.0,1.14371
2,262,2,False,1.0,1.01235
2,262,3,False,1.0,1.11818
2,263,2,False,1.0,1.01918
2,263,3,False,1.0,1.10677
2,264,2,False,1.0,1.11152
2,265,2,False,1.0,1.12639
2,270,11.0,False,1.0,3.02446
2,271,11.0,False,1.0,1.11256
2,272,11.0,False,1.0,1.07671
2,273,11.0,False,1.0,1.06653
2,274,11.0,False,1.0,1.08728
2,275,11.0,False,1.0,3.03742
2,280,11.0,False,1.0,1.02596
2,289,2,False,1.0,1.09216
2,289,3,False,1.0,1.11247
2,290,2,False,1.0,1.09475
2,290,3,False,1.0,1.1342
2,291,3,False,1.0,1.1474
2,292,3,False,1.0,1.06326
2,293,6,False,1.0,5.00295
2,294,6,False,1.0,5.00032
2,295,6,False,1.0,5.0122
2,296,6,False,1.0,5.04805
2,297,8,False,1.0,1.11764
2,297,10,False,1.0,5.12724
2,298,7,False,1.0,1.02541
2,298,8,False,1.0,1.12178
2,298,9,False,1.0,1.05757
2,298,10,False,1.0,1.11455
2,299,7,False,1.0,1.0887
2,299,8,False,1.0,1.08968
2,299,9,False,1.0,4.11739
2,299,10,False,1.0,4.04759
2,300,7,False,1.0,1.05328
2,300,8,False,1.0,1.09842
2,300,9,False,1.0,3.0137
2,300,10,False,1.0,5.01748
2,301,7,False,1.0,3.08032
2,301,8,False,1.0,1.07392
2,301,9,False,1.0,5.13605
2,301,10,False,1.0,1.07035
2,302,7,True,1.0,1.0
2,302,8,False,1.0,1.07115
2,302,9,False,1.0,1.04949
2,302,10,False,1.0,4.00333
2,303,7,True,1.0,1.0
2,303,8,True,1.0,1.0
2,303,9,False,1.0,3.09643
2,303,10,False,1.0,3.1318799999999998
2,308,11.0,False,1.0,1.00212
2,317,2,False,1.0,1.00359
2,317,3,False,1.0,1.0355
2,318,2,False,1.0,1.10718
2,318,3,False,1.0,1.12964
2,319,2,False,1.0,1.07252
2,319,3,False,1.0,1.10436
2,320,2,False,1.0,1.0735
2,320,3,False,1.0,1.14397
2,321,2,False,1.0,1.02865
2,321,3,True,1.0,1.0
2,322,2,False,1.0,1.02709
2,322,3,False,1.0,1.01933
2,323,2,False,1.0,1.04027
2,323,3,False,1.0,3.00751
2,324,2,False,1.0,1.03424
2,324,3,False,1.0,1.08882
2,325,2,False,1.0,1.10032
2,325,3,False,1.0,1.05011
2,326,2,False,1.0,1.0551
2,326,3,False,1.0,1.04068
2,328,2,False,1.0,1.08259
2,328,3,False,1.0,1.10743
2,329,2,False,1.0,2.03075
2,329,3,False,1.0,1.12897
2,330,2,False,1.0,1.09174
2,330,3,False,1.0,5.073
2,331,2,False,1.0,1.06438
2,331,3,False,1.0,3.02848
2,332,2,False,1.0,1.14113
2,332,3,False,1.0,5.04277
2,333,2,False,1.0,3.14553
2,333,3,False,1.0,5.12762
2,334,2,False,1.0,1.10288
2,334,3,False,1.0,3.01388
2,335,2,False,1.0,1.07426
2,335,3,False,1.0,5.09137
2,336,2,False,1.0,1.13051
2,336,3,False,1.0,1.04054
2,337,2,False,1.0,1.13971
2,337,3,False,1.0,1.13091
2,339,11.0,False,1.0,1.07304
2,340,11.0,True,1.0,1.0
2,341,11.0,True,1.0,1.0
2,342,11.0,False,1.0,6.03054
2,343,11.0,True,1.0,1.0
2,346,2,False,1.0,1.07159
2,346,3,False,1.0,1.0596
2,347,2,False,1.0,3.10046
2,347,3,False,1.0,1.12984
2,348,2,False,1.0,1.11118
2,348,3,False,1.0,1.14268
2,349,2,False,1.0,1.10325
2,349,3,False,1.0,1.00847
2,350,2,False,1.0,1.13243
2,350,3,False,1.0,3.12598
2,351,2,False,1.0,1.13303
2,351,3,False,1.0,3.09507
2,352,2,False,1.0,4.07437
2,352,3,False,1.0,1.05823
2,353,2,False,1.0,4.00665
2,353,3,False,1.0,7.07848
2,354,2,False,1.0,4.12647
2,354,3,False,1.0,6.03491
2,355,2,False,1.0,1.07355
2,355,3,False,1.0,1.10739
2,357,2,False,1.0,1.05718
2,357,3,False,1.0,1.11353
2,358,2,False,1.0,1.0648900000000001
2,358,3,False,1.0,1.12742
2,359,3,False,1.0,1.11686
2,361,11.0,False,1.0,1.0899
2,363,11.0,False,1.0,5.0812
2,364,11.0,False,1.0,5.11178
2,365,11.0,False,1.0,5.07603
2,366,11.0,False,1.0,1.09206
2,367,11.0,False,1.0,5.0687
2,370,2,False,1.0,1.10656
2,370,3,False,1.0,1.13166
2,371,2,False,1.0,1.11816
2,371,3,False,1.0,4.00825
2,372,2,False,1.0,4.12205
2,372,3,False,1.0,1.14696
2,373,3,False,1.0,1.10287
2,374,11.0,False,1.0,1.00163
2,375,11.0,False,1.0,4.08692
2,376,11.0,False,1.0,1.1323400000000001
2,377,11.0,False,1.0,1.03552
2,378,11.0,False,1.0,3.10604
2,379,11.0,False,1.0,3.01771
2,380,11.0,False,1.0,4.08616
2,381,11.0,False,1.0,1.05419
2,383,2,False,1.0,1.08502
2,383,3,False,1.0,1.13962
2,384,2,False,1.0,1.14455
2,384,3,False,1.0,3.13239
2,385,2,False,1.0,1.0306
2,385,3,False,1.0,1.00857
2,386,2,False,1.0,1.07847
2,386,3,False,1.0,1.02093
2,387,2,False,1.0,1.00719
2,387,3,False,1.0,4.0101
2,388,2,False,1.0,1.00105
2,388,3,False,1.0,1.06156
2,389,2,False,1.0,1.09048
2,389,3,False,1.0,3.144
