program_id,upper_cutoff,lower_cutoff,not_filled,iter
161,4.006,18.0388,False,9
162,34.05254,29.14668,False,9
164,5.0452,37.01148,False,9
165,35.00974,6.13272,False,9
166,35.07566,30.11461,False,9
167,6.10062,5.13136,False,9
168,35.10412,1.0,False,9
169,35.03903,30.13465,False,9
173,6.01879,29.04154,False,9
175,3.07079,3.13358,False,9
176,5.01356,5.04187,False,9
177,6.07697,30.08943,False,9
178,34.03481,35.0267,False,9
179,6.14558,34.06764,False,9
180,28.05609,28.0431,False,9
181,33.03785,35.03579,False,9
182,6.14113,10.06005,False,9
183,6.10634,35.07113,False,9
184,6.11566,37.08189,False,9
185,6.14012,28.12221,False,9
186,6.04457,37.07544,False,9
188,1.08483,30.12627,False,9
189,34.11804,34.08764,False,9
190,6.0918,23.03009,False,9
191,6.07734,30.0638,False,9
192,6.12252,25.13195,False,9
193,36.0549,35.08932,False,9
194,6.08313,25.08907,False,9
195,6.08924,28.13277,False,9
197,2.11357,30.09139,False,9
198,6.04478,25.00921,False,9
199,6.11127,30.0211,False,9
200,6.12964,6.04737,False,9
201,6.08178,5.0383,False,9
202,37.08661,37.05858,False,9
203,6.096,30.07881,False,9
204,4.07932,30.00867,False,9
206,2.14087,30.13123,False,9
207,6.12785,28.07619,False,9
208,5.0244,5.13334,False,9
209,28.11318,28.09535,False,9
210,28.11699,28.14534,False,9
211,33.02185,28.01634,False,9
212,5.0235,4.14289,False,9
213,5.1405,13.12593,False,9
216,6.10605,28.12459,False,9
217,6.12947,29.10273,False,9
218,6.07356,30.05621,False,9
219,18.11695,25.05196,False,9
222,5.13384,28.08,False,9
225,33.14279,33.11466,False,9
226,6.07683,35.11025,False,9
227,34.06841,37.01872,False,9
229,33.05528,33.09614,False,9
230,33.05631,33.04736,False,9
233,6.02554,30.12642,False,9
234,33.06518,30.12565,False,9
235,33.03262,30.06856,False,9
236,4.07977,4.13108,False,9
237,6.00878,5.1384,False,9
242,4.14591,24.14263,False,9
243,6.09512,6.05081,False,9
251,34.0965,34.06793,False,9
252,6.10504,28.0447,False,9
253,4.01594,30.05668,False,9
254,1.0114,4.09291,False,9
255,3.10738,13.14193,False,9
256,2.14441,30.13388,False,9
257,4.13275,20.14365,False,9
258,5.02123,18.08776,False,9
259,33.13975,5.06904,False,9
260,5.10462,5.02983,False,9
262,1.02109,36.0803,False,9
263,3.05505,6.04619,False,9
264,6.03079,29.07545,False,9
265,5.07657,6.01377,False,9
270,33.02775,6.0834,False,9
271,6.02607,28.10401,False,9
272,6.00566,5.10175,False,9
273,6.03574,5.13866,False,9
274,6.01342,5.10573,False,9
275,33.08416,6.09608,False,9
280,3.07119,5.11975,False,9
289,5.11587,29.03807,False,9
290,6.10964,6.11233,False,9
291,6.1333,6.12776,False,9
292,5.02286,6.13564,False,9
293,15.11744,31.03631,False,9
294,10.00121,10.03758,False,9
295,25.09892,36.1328,False,9
296,20.07438,4.04207,False,9
297,6.04273,35.10992,False,9
298,2.03871,33.11259,False,9
299,6.05506,34.02952,False,9
300,4.14622,33.09165,False,9
301,4.10233,33.00805,False,9
302,5.13057,35.14498,False,9
303,5.05688,33.04509,False,9
308,5.0008,31.0604,False,9
317,3.10818,22.0073,False,9
318,6.00863,36.01846,False,9
319,5.14236,30.07009,False,9
320,4.1355,27.02198,False,9
321,4.03509,34.04812,False,9
322,5.04729,18.07479,False,9
323,2.04314,17.02595,False,9
324,2.13105,23.08494,False,9
325,2.12168,25.05682,False,9
326,4.07631,18.00035,False,9
328,5.11826,25.03004,False,9
329,6.10085,31.07928,False,9
330,6.04578,30.08093,False,9
331,5.03607,20.07674,False,9
332,6.09208,20.14424,False,9
333,33.00163,30.10492,False,9
334,6.09562,6.1064,False,9
335,5.09408,30.02215,False,9
336,1.04908,30.07803,False,9
337,6.1284,25.0818,False,9
339,5.06367,28.08448,False,9
340,1.0,1.13798,True,9
341,1.0,25.07877,True,9
342,36.1449,5.10271,False,9
343,1.0,1.0,True,9
346,6.04926,27.13367,False,9
347,6.10397,33.034909999999996,False,9
348,6.06985,27.05512,False,9
349,1.101,25.07408,False,9
350,6.14508,29.09678,False,9
351,6.14401,25.03761,False,9
352,6.12644,34.0227,False,9
353,34.05097,37.12616,False,9
354,34.13415,34.06727,False,9
355,5.02024,23.02925,False,9
357,5.08958,29.10006,False,9
358,6.03305,28.04898,False,9
359,6.00699,32.08453,False,9
361,6.06157,25.12496,False,9
363,35.11833,35.03681,False,9
364,35.10096,35.10078,False,9
365,3.0593,23.09672,False,9
366,5.12417,5.10063,False,9
367,35.02671,35.01379,False,9
370,6.0788,28.10347,False,9
371,6.14071,33.00676,False,9
372,6.14638,33.02886,False,9
373,6.01026,6.14531,False,9
374,1.02009,37.14555,False,9
375,5.03362,4.01582,False,9
376,6.0282,5.03642,False,9
377,2.003,1.0,False,9
378,33.04716,28.14523,False,9
379,28.03025,5.13542,False,9
380,34.05561,33.04987,False,9
381,6.14436,5.00916,False,9
383,5.00991,28.03794,False,9
384,6.12955,28.07632,False,9
385,3.05221,25.10467,False,9
386,1.03518,27.01726,False,9
387,1.00666,34.13979,False,9
388,2.0617,5.14349,False,9
389,2.01683,7.14072,False,9
390,3.10828,27.07971,False,9
391,2.06134,23.11693,False,9
394,5.11061,30.12637,False,9
395,35.09996,2.02383,False,9
396,35.00184,3.12712,False,9
397,35.11366,4.11629,False,9
398,35.10511,33.01462,False,9
403,6.07711,19.12834,False,9
404,35.04258,34.00381,False,9
405,35.08889,5.07054,False,9
406,6.03703,4.05101,False,9
407,29.12359,28.06114,False,9
408,1.0,4.07763,True,9
412,10.09701,34.11999,False,9
413,20.06473,25.00964,False,9
414,10.14719,31.12449,False,9
415,30.10251,28.05138,False,9
416,33.0092,20.00084,False,9
417,6.13156,28.09454,False,9
418,35.10449,35.06649,False,9
419,33.08143,33.01007,False,9
420,33.04492,33.02911,False,9
421,33.13809,33.01749,False,9
422,28.1047,30.04018,False,9
423,6.06213,23.13918,False,9
425,6.01912,37.11017,False,9
426,6.05466,33.13102,False,9
427,6.10107,6.1283,False,9
428,33.12613,33.10566,False,9
429,33.0117,28.13635,False,9
1,6.10297,23.01566,False,10
3,4.04954,4.04275,False,10
5,6.02362,37.06596,False,10
6,5.10005,33.02758,False,10
7,4.00172,1.0,False,10
9,5.01667,5.12991,False,10
10,4.00125,4.04809,False,10
11,6.06499,1.0,False,10
13,6.1181,6.06795,False,10
17,6.02406,28.08678,False,10
18,6.03554,6.03188,False,10
19,1.0,33.01304,True,10
21,6.04447,29.12741,False,10
22,6.13014,6.13223,False,10
25,6.00162,19.14229,False,10
29,2.03408,5.11661,False,10
30,6.07546,6.09516,False,10
69,2.13938,24.13729,False,10
70,28.07562,23.09828,False,10
71,6.05735,6.03132,False,10
72,33.04557,33.00672,False,10
73,28.09004,28.08056,False,10
74,33.04046,37.08068,False,10
75,34.03356,33.12922,False,10
76,6.1382,6.11168,False,10
77,18.00569,6.13263,False,10
78,6.02715,29.059,False,10
79,6.12056,6.10606,False,10
82,3.05441,29.1218,False,10
83,3.03689,18.06603,False,10
84,33.08243,1.0,False,10
85,1.0,2.01546,True,10
86,1.0,29.06872,True,10
91,5.08585,5.14573,False,10
92,6.08339,28.09659,False,10
93,6.10223,23.04418,False,10
95,4.05317,5.10377,False,10
98,5.00971,30.09984,False,10
99,22.05816,34.08089,False,10
100,6.1057,35.03723,False,10
101,5.03024,23.13872,False,10
103,6.14054,25.12606,False,10
104,6.0118,30.14257,False,10
106,3.06587,28.11478,False,10
107,4.08948,26.02845,False,10
109,6.10186,34.06672,False,10
110,6.09063,28.10091,False,10
111,5.00978,33.11816,False,10
112,3.0006,22.01328,False,10
113,5.06457,28.12119,False,10
114,2.02182,5.1308,False,10
115,6.01333,5.1124600000000004,False,10
116,3.00623,28.13754,False,10
117,5.08933,5.13749,False,10
118,2.09053,18.13609,False,10
120,2.11201,34.12534,False,10
121,2.00737,5.13763,False,10
122,2.01808,5.12385,False,10
123,2.04246,6.06839,False,10
124,2.12843,37.12624,False,10
125,35.04516,34.13772,False,10
126,35.00788,30.0492,False,10
127,6.03066,24.11051,False,10
128,6.02261,30.03282,False,10
129,6.11882,30.00799,False,10
130,35.11593,35.0777,False,10
131,4.03774,5.05947,False,10
133,3.06113,5.10503,False,10
134,4.0206,5.01859,False,10
135,4.07809,4.02881,False,10
136,4.02956,4.12481,False,10
137,4.07672,5.09046,False,10
139,5.05229,5.13299,False,10
140,4.05562,3.01648,False,10
141,6.01636,2.037,False,10
142,3.01415,3.07971,False,10
143,1.10292,5.07451,False,10
144,4.11988,5.08483,False,10
145,1.0,30.01269,True,10
146,1.0,1.0,True,10
147,2.14672,1.0,False,10
148,1.0,1.0,True,10
149,1.0,18.01387,True,10
150,35.12392,1.0,False,10
151,1.0,1.12669,True,10
153,6.11655,6.10423,False,10
154,6.0448,23.00251,False,10
155,4.00348,37.06213,False,10
156,5.13866,28.04664,False,10
157,1.13647,5.1467,False,10
158,4.12492,18.14246,False,10
159,3.08134,23.06006,False,10
160,4.03189,23.14089,False,10
161,4.013,18.13193,False,10
162,34.1407,29.12729,False,10
164,5.05479,37.09439,False,10
165,35.11651,6.08736,False,10
166,35.13383,30.10949,False,10
167,6.12363,5.0627,False,10
168,35.04282,1.0,False,10
169,35.13651,30.08902,False,10
173,6.01047,28.01943,False,10
175,3.09526,3.09759,False,10
176,5.01065,5.03784,False,10
177,6.10904,30.13247,False,10
178,34.01201,35.008,False,10
179,6.14344,34.00885,False,10
180,28.09541,28.05828,False,10
181,33.06061,35.00171,False,10
182,6.13589,10.04729,False,10
183,6.10371,35.11557,False,10
184,6.10042,37.06951,False,10
185,6.12929,28.08079,False,10
186,6.05342,37.00266,False,10
188,1.04676,37.10787,False,10
189,34.03891,34.03772,False,10
190,6.13649,23.01145,False,10
191,6.04373,30.05795,False,10
192,6.103,25.06226,False,10
193,36.06098,35.01575,False,10
194,6.05905,25.10304,False,10
195,6.13361,28.07642,False,10
197,2.00009,29.04912,False,10
198,6.09687,25.01067,False,10
199,6.09502,30.07112,False,10
200,6.12258,6.10733,False,10
201,6.12171,5.07021,False,10
202,37.01955,37.06694,False,10
203,30.06368,30.02903,False,10
204,4.08603,30.04635,False,10
206,2.09083,30.14247,False,10
207,6.09559,28.12443,False,10
208,4.08184,5.09783,False,10
209,28.07605,28.03401,False,10
210,28.06482,28.13259,False,10
211,33.06537,28.04934,False,10
212,5.01424,4.14405,False,10
213,5.06939,13.0148,False,10
216,6.10206,28.04003,False,10
217,6.127,29.03457,False,10
218,6.03782,30.02544,False,10
219,6.08155,25.10523,False,10
222,5.04829,28.03749,False,10
225,33.12968,33.10799,False,10
226,6.1179,35.06359,False,10
227,34.12103,37.00717,False,10
229,33.06891,33.12716,False,10
230,33.02883,33.07361,False,10
233,6.00499,30.09803,False,10
234,33.01477,30.01536,False,10
235,33.03871,30.09989,False,10
236,4.01395,4.0814,False,10
237,6.03821,5.06778,False,10
242,4.00614,24.11481,False,10
243,6.01174,6.00158,False,10
251,34.12799,34.06996,False,10
252,6.13878,28.07284,False,10
253,4.03649,30.14381,False,10
254,1.1145100000000001,4.06059,False,10
255,3.12173,13.04231,False,10
256,2.0181,30.00634,False,10
257,4.06323,20.0166,False,10
258,1.03249,18.03655,False,10
259,33.14137,5.14368,False,10
260,5.07847,5.03275,False,10
262,1.14164,36.1403,False,10
263,3.12562,6.02521,False,10
264,6.11582,29.09861,False,10
265,5.01602,6.05826,False,10
270,33.01381,6.11914,False,10
271,6.13155,28.08952,False,10
272,6.01824,5.1302,False,10
273,6.01057,5.0929,False,10
274,6.01183,5.12995,False,10
275,33.04199,6.02456,False,10
280,3.13482,5.13587,False,10
289,5.09402,29.011,False,10
290,6.10965,6.11227,False,10
291,6.13625,6.13532,False,10
292,5.05464,6.09406,False,10
293,15.087,30.11306,False,10
294,10.08965,30.11185,False,10
295,25.0737,36.03377,False,10
296,20.11573,4.03478,False,10
297,6.02061,35.1194,False,10
298,1.03529,33.02114,False,10
299,6.03394,34.03403,False,10
300,4.09881,33.11868,False,10
301,4.03897,33.11153,False,10
302,5.09511,35.08052,False,10
303,33.02804,33.07377,False,10
308,5.02676,31.04776,False,10
317,3.10748,22.13845,False,10
318,6.07346,36.01352,False,10
319,5.11523,30.08157,False,10
320,4.01969,27.04691,False,10
321,3.13764,34.07537,False,10
322,5.02927,18.07079,False,10
323,2.03111,17.02615,False,10
324,2.14095,23.1148,False,10
325,4.08834,25.0754,False,10
326,3.10896,18.01372,False,10
328,5.1015,25.02198,False,10
329,20.118,31.00768,False,10
330,6.01799,30.12107,False,10
331,5.03013,20.12249,False,10
332,5.10024,30.10229,False,10
333,33.08064,30.10849,False,10
334,6.09719,6.02949,False,10
335,5.07367,30.11367,False,10
336,5.03946,30.08366,False,10
337,6.08847,25.07666,False,10
339,5.05527,28.13041,False,10
340,1.0,1.0587,True,10
341,1.0,25.05618,True,10
342,36.08123,5.11458,False,10
343,1.0,1.0,True,10
346,6.00805,27.07516,False,10
347,6.10048,33.03978,False,10
348,6.03376,27.08884,False,10
349,2.09738,25.04174,False,10
350,6.12071,29.0849,False,10
351,6.10785,25.09336,False,10
352,6.12037,34.01484,False,10
353,34.08308,37.03931,False,10
354,34.0834,34.07623,False,10
355,5.04949,23.05953,False,10
357,5.09664,29.06128,False,10
358,6.03766,28.11188,False,10
359,6.03453,32.10621,False,10
361,6.05103,25.08844,False,10
363,35.10877,35.10153,False,10
364,35.08141,35.08086,False,10
365,3.07122,23.00243,False,10
366,5.0838,5.14215,False,10
367,35.06086,35.02156,False,10
370,6.08259,28.05466,False,10
371,6.14317,33.12376,False,10
372,6.14408,33.02951,False,10
373,6.05083,6.10633,False,10
374,1.10376,37.11581,False,10
375,5.00343,4.09459,False,10
376,6.14628,5.05384,False,10
377,2.0794,1.0,False,10
378,33.12233,28.10222,False,10
379,28.10256,5.14294,False,10
380,34.11409,33.01033,False,10
381,6.12963,5.09845,False,10
383,5.11203,29.09009,False,10
384,6.14738,28.05778,False,10
385,2.09026,25.06481,False,10
386,1.1044,27.13619,False,10
387,1.05901,34.14279,False,10
388,2.02101,5.0914,False,10
389,2.09025,7.07762,False,10
390,3.02242,27.06742,False,10
391,4.08509,23.07131,False,10
394,5.08972,30.07235,False,10
395,35.02923,2.12623,False,10
396,35.12911,3.13302,False,10
397,35.0831,4.01947,False,10
398,35.09256,33.08722,False,10
403,6.0779,19.03359,False,10
404,35.12706,34.10224,False,10
405,35.06554,5.02232,False,10
406,6.00339,4.00874,False,10
407,29.06787,28.09023,False,10
408,1.0,4.07465,True,10
412,10.00203,34.06558,False,10
413,15.1011,25.10221,False,10
414,10.03663,31.06981,False,10
415,30.10533,28.01591,False,10
416,33.02091,20.13645,False,10
417,6.14359,23.09003,False,10
418,35.10504,35.0991,False,10
419,33.10298,33.0514,False,10
420,33.1195,33.09722,False,10
421,33.06009,33.01793,False,10
422,30.05799,28.00449,False,10
423,6.05318,23.0736,False,10
425,6.04718,37.13167,False,10
426,6.06917,33.104,False,10
427,6.11519,6.13871,False,10
428,33.07104,33.06199,False,10
429,33.04187,28.06307,False,10
1,6.06396,23.04653,False,11
3,4.05739,4.03057,False,11
5,6.01165,37.03264,False,11
6,6.0848700000000004,33.02696,False,11
7,4.01967,1.0,False,11
9,4.02911,5.13529,False,11
10,5.05813,4.10325,False,11
11,6.04289,1.0,False,11
13,6.11602,6.11478,False,11
17,6.01801,29.02579,False,11
18,6.06787,6.03303,False,11
19,1.0,33.11344,True,11
21,6.08428,29.05427,False,11
22,6.10279,6.12593,False,11
25,6.01073,19.0839,False,11
29,2.14685,5.10794,False,11
30,6.12019,6.13892,False,11
69,2.05291,24.1338,False,11
70,28.13632,23.0238,False,11
71,6.09435,28.11865,False,11
72,33.12295,33.09911,False,11
73,28.11969,28.01703,False,11
74,33.04588,33.03931,False,11
75,34.00016,33.12915,False,11
76,6.12269,28.03722,False,11
77,18.10363,6.10786,False,11
78,6.03257,23.1327,False,11
79,6.10099,6.08666,False,11
82,3.0385,29.12186,False,11
83,3.09851,18.08872,False,11
84,33.01235,1.0,False,11
85,2.09147,1.0,False,11
86,1.0,29.11179,True,11
91,5.07784,5.1089,False,11
92,6.07789,6.06747,False,11
93,6.12329,23.0672,False,11
95,4.06527,5.09166,False,11
98,5.08637,30.05368,False,11
99,22.03329,34.11501,False,11
100,6.07618,35.03795,False,11
101,5.08417,23.03954,False,11
103,6.13003,25.05878,False,11
104,6.01071,30.02194,False,11
106,3.00957,28.01224,False,11
107,4.0289,26.14496,False,11
109,6.13804,34.07464,False,11
110,6.05993,28.00259,False,11
111,3.02953,33.02449,False,11
112,4.00118,22.04638,False,11
113,5.07984,28.10917,False,11
114,2.0286,5.00538,False,11
115,6.0507,5.10496,False,11
116,3.01201,28.10371,False,11
117,4.04415,5.13165,False,11
118,2.04283,18.0871,False,11
120,2.07783,34.12692,False,11
121,4.13766,5.11568,False,11
122,1.04387,5.12244,False,11
123,2.01481,6.10296,False,11
124,2.03704,37.12493,False,11
125,35.00214,34.11839,False,11
126,35.00563,30.08471,False,11
127,6.0788,24.0168,False,11
128,4.1245,30.08608,False,11
129,6.14627,30.14538,False,11
130,35.1266,35.11429,False,11
131,4.11526,5.0738,False,11
133,3.04361,5.13871,False,11
134,4.03982,5.03509,False,11
135,4.02446,4.13487,False,11
136,4.02929,4.12765,False,11
137,4.05785,5.0516,False,11
139,5.02638,5.03244,False,11
140,4.01891,3.0598,False,11
141,6.08409,2.07722,False,11
142,3.04147,3.10292,False,11
143,1.03,5.03011,False,11
144,4.00496,31.02089,False,11
145,1.0,30.06997,True,11
146,1.0,1.0,True,11
147,2.02837,1.0,False,11
148,1.0,1.0,True,11
149,1.0,18.09941,True,11
150,35.10388,1.0,False,11
151,1.0,1.11765,True,11
153,6.08863,6.06559,False,11
154,6.05527,28.08324,False,11
155,4.11496,5.14028,False,11
156,6.03304,5.08403,False,11
157,1.13387,5.02618,False,11
158,4.1122,18.12852,False,11
159,3.09083,23.09077,False,11
160,4.04539,23.03128,False,11
161,4.1132,18.10729,False,11
162,34.11117,29.08702,False,11
164,5.00242,37.11756,False,11
165,35.13059,6.09678,False,11
166,35.03816,30.1359,False,11
167,6.06015,5.00189,False,11
168,35.10858,1.0,False,11
169,35.13717,30.13994,False,11
173,6.01766,29.10154,False,11
175,3.0534499999999998,3.05815,False,11
176,5.09689,5.01573,False,11
177,6.04298,30.14701,False,11
178,34.00229,35.03395,False,11
179,6.11516,34.08192,False,11
180,28.03512,28.08709,False,11
181,33.06123,35.02912,False,11
182,6.1466899999999995,10.02021,False,11
183,6.07947,35.12364,False,11
184,6.07317,37.08489,False,11
185,6.1462,28.03794,False,11
186,6.00806,37.04165,False,11
188,1.01964,30.09402,False,11
189,34.09473,34.02602,False,11
190,6.09831,23.00854,False,11
191,6.03691,30.05933,False,11
192,6.01699,25.1204,False,11
193,36.11115,35.10727,False,11
194,6.08748,25.06781,False,11
195,6.03325,28.10745,False,11
197,2.12926,29.0569,False,11
198,6.05024,25.1105,False,11
199,23.00283,30.09238,False,11
200,6.11701,6.07076,False,11
201,6.04773,5.12235,False,11
202,37.05894,37.02764,False,11
203,20.05244,30.12802,False,11
204,6.12671,30.08164,False,11
206,2.07322,30.0298,False,11
207,6.1298,28.02644,False,11
208,5.01627,5.14023,False,11
209,28.10219,28.03481,False,11
210,28.14136,28.07987,False,11
211,33.06273,28.02924,False,11
212,5.00994,4.12337,False,11
213,5.10167,13.10119,False,11
216,6.10634,28.09419,False,11
217,6.13115,29.07485,False,11
218,6.08455,30.08282,False,11
219,6.14575,25.09833,False,11
222,5.04244,28.13062,False,11
225,33.07548,33.07542,False,11
226,6.09306,35.05859,False,11
227,34.13194,37.0741,False,11
229,33.08574,33.10847,False,11
230,33.04047,33.05274,False,11
233,6.01872,30.05845,False,11
234,33.10452,30.0938,False,11
235,33.01867,30.09545,False,11
236,4.04176,4.06345,False,11
237,6.06688,5.10156,False,11
242,4.07014,24.06726,False,11
243,6.11116,6.02215,False,11
251,34.10139,34.09787,False,11
252,6.10808,28.0084,False,11
253,4.03541,30.08004,False,11
254,1.09583,4.04101,False,11
255,3.11844,13.12737,False,11
256,2.0687699999999998,30.06424,False,11
257,4.12158,20.02461,False,11
258,5.13408,18.06417,False,11
259,33.02457,5.05398,False,11
260,5.0071,5.09703,False,11
262,1.07577,36.11348,False,11
263,3.13893,6.00962,False,11
264,6.09158,29.05638,False,11
265,5.14097,6.0332,False,11
270,33.00079,6.04171,False,11
271,6.05529,28.05798,False,11
272,6.00726,5.09752,False,11
273,6.02974,5.06394,False,11
274,6.03643,5.09637,False,11
275,33.04724,6.11849,False,11
280,3.11617,5.08989,False,11
289,5.14289,29.00564,False,11
290,6.09887,6.09989,False,11
291,6.14232,6.14286,False,11
292,5.14402,6.06414,False,11
293,15.14492,30.12408,False,11
294,10.11041,10.05901,False,11
295,25.03398,36.12951,False,11
296,20.08195,4.02682,False,11
297,6.09955,35.06166,False,11
298,2.13765,33.06869,False,11
299,6.06929,34.06943,False,11
300,6.10603,33.13983,False,11
301,4.09427,33.01876,False,11
302,5.03104,35.14712,False,11
303,5.08064,33.1184,False,11
308,3.01909,31.04601,False,11
317,3.0852,22.09729,False,11
318,6.00655,36.00662,False,11
319,5.07697,30.13272,False,11
320,4.05884,27.06421,False,11
321,4.01669,34.04471,False,11
322,5.09744,18.09816,False,11
323,2.14215,17.11088,False,11
324,2.01206,23.12047,False,11
325,2.03294,25.12034,False,11
326,3.06147,18.03953,False,11
328,5.11452,25.05789,False,11
329,6.11896,31.03502,False,11
330,6.02662,30.0407,False,11
331,5.00045,20.14003,False,11
332,5.11893,30.01433,False,11
333,33.01169,30.07371,False,11
334,6.09013,6.12048,False,11
335,5.10839,30.04136,False,11
336,5.04375,30.1151,False,11
337,6.06482,25.13321,False,11
339,5.06162,28.11014,False,11
340,1.0,1.05648,True,11
341,1.0,25.0983,True,11
342,36.00672,5.08701,False,11
343,1.0,1.0,True,11
346,6.03714,27.05308,False,11
347,6.09146,33.07057,False,11
348,6.03881,27.0349,False,11
349,2.00855,25.11535,False,11
350,6.14355,29.02072,False,11
351,6.12919,25.02179,False,11
352,6.1081,34.0296,False,11
353,34.01041,37.06007,False,11
354,34.0833,34.04124,False,11
355,5.00152,23.14039,False,11
357,5.0837,29.02979,False,11
358,6.01093,28.10723,False,11
359,6.0239,32.08667,False,11
361,6.07282,30.11624,False,11
363,35.08354,35.0495,False,11
364,35.1366,35.13467,False,11
365,3.14418,23.06546,False,11
366,5.12635,5.11643,False,11
367,35.02027,35.01023,False,11
370,6.09171,28.10714,False,11
371,6.10704,33.05959,False,11
372,6.1332699999999996,33.10315,False,11
373,6.03027,6.1376,False,11
374,1.01212,37.13312,False,11
375,5.08614,4.04187,False,11
376,6.06465,5.02896,False,11
377,6.04953,2.08834,False,11
378,33.07258,28.01895,False,11
379,28.14319,5.09262,False,11
380,34.06164,33.05573,False,11
381,6.08305,5.02039,False,11
383,5.09015,30.04624,False,11
384,6.09726,28.06468,False,11
385,2.13664,25.13649,False,11
386,4.08782,27.039,False,11
387,1.04642,34.11503,False,11
388,2.1254,5.05401,False,11
389,2.06567,7.06341,False,11
390,3.10682,27.07138,False,11
391,4.1044599999999996,23.05137,False,11
394,5.0072,30.14212,False,11
395,35.00713,2.11166,False,11
396,35.11161,3.0236,False,11
397,35.10989,4.08333,False,11
398,35.09302,33.06514,False,11
403,6.06028,19.03718,False,11
404,35.1085,34.04708,False,11
405,35.05164,5.00954,False,11
406,4.1454,1.0,False,11
407,29.04631,28.00573,False,11
408,1.0,4.08537,True,11
412,10.01125,34.09914,False,11
413,20.09707,15.06115,False,11
414,10.0142,31.1452,False,11
415,30.07845,28.14493,False,11
416,33.08207,20.11981,False,11
417,6.12598,23.04339,False,11
418,35.0774,35.06289,False,11
419,33.13968,33.00263,False,11
420,33.12965,33.05489,False,11
421,33.10107,33.01365,False,11
422,6.12894,30.13746,False,11
423,6.09082,23.09782,False,11
425,6.08188,37.02386,False,11
426,6.0505,33.09504,False,11
427,6.11169,6.12746,False,11
428,33.13243,33.12005,False,11
429,33.0292,28.06016,False,11
1,6.08334,23.07208,False,12
3,4.14479,4.05571,False,12
5,6.01629,37.07173,False,12
6,5.08619,33.06166,False,12
7,4.0887,1.0,False,12
9,4.01938,5.12198,False,12
10,5.03238,4.10481,False,12
11,6.06357,1.0,False,12
13,6.08227,6.04962,False,12
17,6.03181,28.04906,False,12
18,6.02695,6.09166,False,12
19,1.0,33.0057,True,12
21,6.06534,29.10637,False,12
22,6.10989,6.13438,False,12
25,6.01093,19.06115,False,12
29,3.08237,5.13194,False,12
30,6.10593,6.08741,False,12
69,2.08599,24.13423,False,12
70,28.08976,23.06911,False,12
71,6.07262,28.05613,False,12
72,33.08034,33.07771,False,12
73,28.11027,28.01848,False,12
74,33.04997,33.04499,False,12
75,34.04578,33.13892,False,12
76,6.12798,28.03345,False,12
77,18.06847,6.14661,False,12
78,6.053,29.05289,False,12
79,6.1237,6.10019,False,12
82,3.14362,29.05541,False,12
83,3.06382,18.10222,False,12
84,33.06061,1.0,False,12
85,1.0,2.14594,True,12
86,1.0,29.06416,True,12
91,5.06954,5.14471,False,12
92,6.0487,28.00043,False,12
93,6.13062,23.10946,False,12
95,4.10488,5.14148,False,12
98,5.13136,30.08352,False,12
99,22.01968,34.12142,False,12
100,6.10917,35.08363,False,12
101,5.1013,23.11287,False,12
103,6.11733,25.10776,False,12
104,6.03185,30.06699,False,12
106,3.03904,28.03536,False,12
107,4.04517,26.06628,False,12
109,6.13389,34.04535,False,12
110,6.05162,28.03039,False,12
111,3.09369,33.02241,False,12
112,3.12663,22.10851,False,12
113,5.01398,28.03097,False,12
114,2.03494,5.13824,False,12
115,6.02694,5.10022,False,12
116,3.00017,28.09949,False,12
117,4.09245,5.12977,False,12
118,2.14108,18.14612,False,12
120,2.02845,34.02498,False,12
121,3.07987,5.11358,False,12
122,1.02638,5.12358,False,12
123,2.07252,6.07408,False,12
124,2.13896,37.14255,False,12
125,35.02956,34.08839,False,12
126,35.00255,30.06301,False,12
127,6.08143,24.05528,False,12
128,4.13679,30.04631,False,12
129,6.09134,30.03125,False,12
130,35.05839,35.0449,False,12
131,4.08085,5.03032,False,12
133,3.12182,5.10758,False,12
134,4.01716,4.0527,False,12
135,6.10101,4.13869,False,12
136,6.06262,4.10696,False,12
137,1.0,5.05543,True,12
139,5.03294,5.06501,False,12
140,4.02692,3.06212,False,12
141,6.08358,2.11691,False,12
142,3.04503,3.04109,False,12
143,1.00084,5.11107,False,12
144,4.05769,5.06515,False,12
145,1.0,30.12774,True,12
146,1.0,1.0,True,12
147,2.05517,1.0,False,12
148,1.0,1.0,True,12
149,1.0,18.00056,True,12
150,35.03487,1.0,False,12
151,1.0,1.04291,True,12
153,6.13753,6.12512,False,12
154,6.02437,28.06914,False,12
155,4.12782,23.0105,False,12
156,5.09123,28.08036,False,12
157,1.02536,5.02745,False,12
158,4.12294,18.12389,False,12
159,3.09699,23.02119,False,12
160,4.09605,23.01857,False,12
161,4.07097,18.11967,False,12
162,34.02093,29.11415,False,12
164,6.01314,37.06109,False,12
165,35.02029,6.08366,False,12
166,35.07673,30.12778,False,12
167,6.01417,5.05273,False,12
168,35.00517,1.0,False,12
169,35.10658,30.08065,False,12
173,6.01418,28.11928,False,12
175,3.13168,3.0802,False,12
176,5.03328,5.11618,False,12
177,6.08074,30.13573,False,12
178,34.0015,35.00444,False,12
179,6.11322,34.01436,False,12
180,28.10482,28.13418,False,12
181,33.03429,35.01369,False,12
182,6.12968,10.01669,False,12
183,6.10802,35.05307,False,12
184,6.09759,37.06216,False,12
185,6.13839,28.08021,False,12
186,6.05199,37.1276,False,12
