iter,program_id,not_filled,lower_cutoff,upper_cutoff
2,395,FALSE,1.07764,5.05196
2,396,FALSE,1.14294,5.07998
2,397,FALSE,1.12069,5.10291
2,398,FALSE,3.06025,5.02618
2,403,FALSE,4.07199,1.07609
2,404,FALSE,4.1409,5.13117
2,405,FALSE,1.12485,5.07303
2,406,FALSE,1.00491,1.0386
2,407,FALSE,3.0169,4.05885
2,408,TRUE,1.14482,1
2,412,FALSE,6.04706,5.00123
2,413,FALSE,5.04981,5.01736
2,414,FALSE,6.0962,5.00201
2,415,FALSE,3.05725,5.00763
2,416,FALSE,3.11125,3.12029
2,417,FALSE,3.10621,1.11725
2,418,FALSE,5.04953,5.05979
2,419,FALSE,5.02007,3.08583
2,420,FALSE,3.04157,3.09097
2,421,FALSE,5.03957,3.03587
2,422,FALSE,5.08691,3.12135
2,423,FALSE,3.00063,1.10673
2,425,FALSE,1.14508,1.04928
2,426,FALSE,4.14059,1.08179
2,427,FALSE,1.13991,1.09677
2,428,FALSE,3.10121,3.11473
2,429,FALSE,3.13836,3.14025
3,1,FALSE,3.14432,1.0902
3,3,FALSE,1.01313,1.04373
3,5,FALSE,7.00601,1.04298
3,6,FALSE,3.10587,1.13918
3,7,FALSE,1,1.03901
3,9,FALSE,1.10835,1.00198
3,10,FALSE,1.10701,1.11067
3,11,FALSE,1,1.05319
3,13,FALSE,1.12103,1.04603
3,17,FALSE,3.02346,1.06268
3,18,FALSE,1.13474,1.04107
3,19,TRUE,3.10014,1
3,21,FALSE,4.00824,1.10588
3,22,FALSE,1.13637,1.14032
3,25,FALSE,4.12655,1.0109
3,29,FALSE,1.12487,1.02909
3,30,FALSE,1.11184,1.06241
3,69,FALSE,4.10047,1.00441
3,70,FALSE,3.04683,3.00827
3,71,FALSE,3.03288,1.06423
3,72,FALSE,3.13203,3.06858
3,73,FALSE,3.05424,3.00155
3,74,FALSE,7.04828,3.09606
3,75,FALSE,3.13795,4.03976
3,76,FALSE,3.00295,1.12735
3,77,FALSE,1.13228,3.00185
3,78,FALSE,3.13381,1.09829
3,79,FALSE,1.12932,1.13161
3,82,FALSE,4.13384,1.00606
3,83,FALSE,3.06498,1.02444
3,84,FALSE,1,3.01825
3,85,TRUE,1.09613,1
3,86,TRUE,4.00376,1
3,91,FALSE,1.14529,1.04766
3,92,FALSE,1.14627,1.09093
3,93,FALSE,3.03301,1.12955
3,95,FALSE,1.14493,1.05077
3,98,FALSE,5.08654,1.04315
3,99,FALSE,5.14173,2.002
3,100,FALSE,6.14604,1.11773
3,101,FALSE,3.11707,1.06076
3,103,FALSE,5.11037,1.12821
3,104,FALSE,5.02379,1.07731
3,106,FALSE,5.0859,1.11836
3,107,FALSE,6.08303,1.05428
3,109,FALSE,4.05581,1.12555
3,110,FALSE,3.10612,1.09145
3,111,FALSE,3.08138,1.00326
3,112,FALSE,2.01792,1.03089
3,113,FALSE,3.07498,1.11348
3,114,FALSE,1.13707,1.00516
3,115,FALSE,1.14556,1.11613
3,116,FALSE,3.07207,1.00437
3,117,FALSE,1.12986,1.07203
3,118,FALSE,3.13757,1.06141
3,120,FALSE,4.01764,1.01588
3,121,FALSE,1.14577,1.00116
3,122,FALSE,1.13448,1.00268
3,123,FALSE,1.09889,1.00497
3,124,FALSE,7.10189,1.01675
3,125,FALSE,4.08901,5.07347
3,126,FALSE,5.0347,5.03677
3,127,FALSE,4.11763,1.09231
3,128,FALSE,5.02127,1.03069
3,129,FALSE,5.13345,1.13801
3,130,FALSE,5.04459,5.13735
3,131,FALSE,1.11079,1.12197
3,133,FALSE,1.14268,1.00291
3,134,FALSE,1.09459,1.00491
3,135,FALSE,1.14613,1.00743
3,136,FALSE,1.12199,1.05358
3,137,FALSE,1.07334,1.1216
3,139,FALSE,1.0967,1.05825
3,140,FALSE,1.12654,1.04235
3,141,FALSE,1.05642,1.00069
3,142,FALSE,1.00156,1.10039
3,143,FALSE,1.11477,1.04914
3,144,FALSE,1.1465,4.05181
3,145,TRUE,5.07328,1
3,146,TRUE,1,1
3,147,FALSE,1,1.0067
3,148,TRUE,1,1
3,149,TRUE,3.07232,1
3,150,FALSE,1,5.02579
3,151,FALSE,1,1.03226
3,153,FALSE,1.13385,1.12846
3,154,FALSE,5.08196,1.07806
3,155,FALSE,3.08497,1.0081
3,156,FALSE,1.14601,1.09077
3,157,FALSE,1.1258,1.05369
3,158,FALSE,3.06881,1.13276
3,159,FALSE,3.07115,1.07962
3,160,FALSE,3.06937,1.06427
3,161,FALSE,3.08883,1.03183
3,162,FALSE,4.11414,4.11861
3,164,FALSE,7.02595,1.02463
3,165,FALSE,1.13627,5.04236
3,166,FALSE,5.08027,5.11794
3,167,FALSE,1.04741,1.09749
3,168,FALSE,1,5.09114
3,169,FALSE,5.05614,5.12422
3,173,FALSE,3.06129,1.08398
3,175,FALSE,1.03783,1.04073
3,176,FALSE,1.06386,1.09515
3,177,FALSE,5.11715,1.1009
3,178,FALSE,6.08963,4.00209
3,179,FALSE,5.12561,1.1404
3,180,FALSE,5.08973,2.03751
3,181,FALSE,5.09168,3.03517
3,182,FALSE,5.02847,1.14174
3,183,FALSE,5.06624,1.11695
3,184,FALSE,7.12252,1.11632
3,185,FALSE,5.11827,1.13878
3,186,FALSE,7.00513,1.11802
3,188,FALSE,5.10493,1.00725
3,189,FALSE,6.02271,4.14364
3,190,FALSE,3.05836,1.13399
3,191,FALSE,5.07997,1.05835
3,192,FALSE,5.06777,1.1056
3,193,FALSE,5.07041,6.11644
3,194,FALSE,5.05896,1.08957
3,195,FALSE,3.09907,1.11692
3,197,FALSE,5.13173,1.00321
3,198,FALSE,5.10718,1.10575
3,199,FALSE,5.04932,1.09923
3,200,FALSE,1.14073,1.14538
3,201,FALSE,1.13649,1.13164
3,202,FALSE,7.07255,7.02425
3,203,FALSE,5.06381,4.08716
3,204,FALSE,5.02233,1.09476
3,206,FALSE,5.007,1.01312
3,207,FALSE,3.11129,1.1393
3,208,FALSE,1.13372,1.08019
3,209,FALSE,3.14133,3.04568
3,210,FALSE,3.05962,3.03772
3,211,FALSE,3.0452,3.0643
3,212,FALSE,1.09356,1.0805
3,213,FALSE,3.0382,1.07079
3,216,FALSE,6.10523,1.10913
3,217,FALSE,4.13607,1.14349
3,218,FALSE,5.02212,1.09854
3,219,FALSE,5.01223,3.02448
3,222,FALSE,3.08925,1.09322
3,225,FALSE,3.13156,4.0375
3,226,FALSE,5.09878,1.09875
3,227,FALSE,7.08835,4.05568
3,229,FALSE,4.01667,3.1283
3,230,FALSE,3.11208,3.09117
3,233,FALSE,5.14286,1.032
3,234,FALSE,5.11605,3.03707
3,235,FALSE,3.02618,3.07416
3,236,FALSE,1.11258,1.06912
3,237,FALSE,1.10145,1.08053
3,242,FALSE,4.12379,1.03794
3,243,FALSE,1.10488,1.08661
3,251,FALSE,4.08422,4.06556
3,252,FALSE,3.09172,1.13423
3,253,FALSE,5.02806,1.01095
3,254,FALSE,1.08289,1.01997
3,255,FALSE,3.01782,1.01988
3,256,FALSE,5.08527,1.04201
3,257,FALSE,5.06567,1.09596
3,258,FALSE,3.04282,1.01519
3,259,FALSE,1.12556,1.06252
3,260,FALSE,1.0936,1.05419
3,262,FALSE,6.0989,1.00461
3,263,FALSE,1.14324,1.01011
3,264,FALSE,4.09711,1.13839
3,265,FALSE,1.12374,1.10031
3,270,FALSE,1.13488,3.01306
